Countyfp,Geoid,Station Id,Intptlat,Intptlon,Station Name,NAME (DECENNIALPL2020.P2-Data.csv),Name1,Namelsad,Tractce,Aland,Awater,F1,Geometry,Lat1,Long1,Total Population,Total Hispanic or Latino,Percentage Hispanic or Latino,Total Not Hispanic or Latino,Percentage Not Hispanic or Latino,Total White,Percentage White,Total Black,Percentage Black,Total American Indian,Percentage American Indian,Total Asian,Percentage Asian,Total Hawaiian,Percentage Hawaiian
25,25025100500,513,42.2882316,-71.0707467,Roseland St At Dorchester Ave,"Census Tract 1005, Suffolk County, Massachusetts",1005,Census Tract 1005,100500,857716,0,455,Polygon,42.29116853,-71.0630089,6576,1421,0.216088808,4823,0.733424574,934,0.14203163,3060,0.465328467,29,0.004409976,667,0.10142944,9,0.001368613
25,25025100500,350,42.2882316,-71.0707467,Codman Square Library,"Census Tract 1005, Suffolk County, Massachusetts",1005,Census Tract 1005,100500,857716,0,291,Polygon,42.2873611,-71.071111,6576,1421,0.216088808,4823,0.733424574,934,0.14203163,3060,0.465328467,29,0.004409976,667,0.10142944,9,0.001368613
25,25025030301,43,42.3599516,-71.0492086,Rowes Wharf - Atlantic Ave,"Census Tract 303.01, Suffolk County, Massachusetts",303.01,Census Tract 303.01,30301,154190,242405,84,Polygon,42.357143,-71.050699,1385,52,0.037545126,1311,0.946570397,1154,0.833212996,4,0.002888087,0,0,140,0.101083032,3,0.002166065
25,25025030301,40,42.3599516,-71.0492086,Lewis Wharf - Atlantic Ave.,"Census Tract 303.01, Suffolk County, Massachusetts",303.01,Census Tract 303.01,30301,154190,242405,76,Polygon,42.363871,-71.050877,1385,52,0.037545126,1311,0.946570397,1154,0.833212996,4,0.002888087,0,0,140,0.101083032,3,0.002166065
25,25025030301,20,42.3599516,-71.0492086,Aquarium Station - 200 Atlantic Ave.,"Census Tract 303.01, Suffolk County, Massachusetts",303.01,Census Tract 303.01,30301,154190,242405,41,Polygon,42.35977,-71.051601,1385,52,0.037545126,1311,0.946570397,1154,0.833212996,4,0.002888087,0,0,140,0.101083032,3,0.002166065
17,25017354800,145,42.3926658,-71.1279416,Rindge Avenue - O'Neill Library,"Census Tract 3548, Middlesex County, Massachusetts",3548,Census Tract 3548,354800,310508,0,38,Polygon,42.392766,-71.129042,2323,168,0.072320276,2035,0.876022385,1666,0.717176065,119,0.051226862,2,0.000860956,233,0.100301334,0,0
25,25025060602,163,42.3441304,-71.0461108,Lawn on D,"Census Tract 606.02, Suffolk County, Massachusetts",606.02,Census Tract 606.02,60602,432113,0,144,Polygon,42.344792,-71.044024,331,10,0.03021148,310,0.936555891,265,0.80060423,10,0.03021148,2,0.006042296,33,0.099697885,0,0
17,25017350900,100,42.3942895,-71.1203008,Davis Square,"Census Tract 3509, Middlesex County, Massachusetts",3509,Census Tract 3509,350900,421687,0,68,Polygon,42.396969,-71.123024,3531,156,0.044180119,3199,0.905975644,2770,0.784480317,56,0.01585953,0,0,352,0.099688474,0,0
17,25017350900,132,42.3942895,-71.1203008,Summer St at Cutter St,"Census Tract 3509, Middlesex County, Massachusetts",3509,Census Tract 3509,350900,421687,0,137,Polygon,42.394002,-71.120406,3531,156,0.044180119,3199,0.905975644,2770,0.784480317,56,0.01585953,0,0,352,0.099688474,0,0
25,25025000502,252,42.3315048,-71.1574973,Cleveland Circle,"Census Tract 5.02, Suffolk County, Massachusetts",5.02,Census Tract 5.02,502,847704,334529,244,Polygon,42.33553092,-71.15072787,6986,531,0.076009161,6274,0.898081878,5158,0.73833381,343,0.049098196,27,0.003864873,690,0.098768967,22,0.003149155
25,25025000502,249,42.3315048,-71.1574973,Commonwealth Ave at Chiswick Rd,"Census Tract 5.02, Suffolk County, Massachusetts",5.02,Census Tract 5.02,502,847704,334529,241,Polygon,42.34021774,-71.15173094,6986,531,0.076009161,6274,0.898081878,5158,0.73833381,343,0.049098196,27,0.003864873,690,0.098768967,22,0.003149155
25,25025000502,344,42.3315048,-71.1574973,Commonwealth Ave at Chiswick Rd,"Census Tract 5.02, Suffolk County, Massachusetts",5.02,Census Tract 5.02,502,847704,334529,288,Polygon,42.34024645,-71.15168806,6986,531,0.076009161,6274,0.898081878,5158,0.73833381,343,0.049098196,27,0.003864873,690,0.098768967,22,0.003149155
25,25025000502,346,42.3315048,-71.1574973,Cleveland Circle,"Census Tract 5.02, Suffolk County, Massachusetts",5.02,Census Tract 5.02,502,847704,334529,287,Polygon,42.33554308,-71.1506152,6986,531,0.076009161,6274,0.898081878,5158,0.73833381,343,0.049098196,27,0.003864873,690,0.098768967,22,0.003149155
17,25017339600,578,42.4030836,-71.109572,Tufts Sq - Main St at Medford St,"Census Tract 3396, Middlesex County, Massachusetts",3396,Census Tract 3396,339600,822665,1211,512,Polygon,42.401697,-71.106128,5454,370,0.067840117,4796,0.879354602,3766,0.690502384,371,0.068023469,7,0.001283462,533,0.097726439,4,0.000733407
25,25025120201,133,42.3051903,-71.1083461,Green St T,"Census Tract 1202.01, Suffolk County, Massachusetts",1202.01,Census Tract 1202.01,120201,713168,0,108,Polygon,42.310579,-71.107341,4360,828,0.189908257,3304,0.757798165,2353,0.539678899,484,0.111009174,8,0.001834862,416,0.095412844,2,0.000458716
25,25025120201,279,42.3051903,-71.1083461,Williams St at Washington St,"Census Tract 1202.01, Suffolk County, Massachusetts",1202.01,Census Tract 1202.01,120201,713168,0,252,Polygon,42.306539,-71.107669,4360,828,0.189908257,3304,0.757798165,2353,0.539678899,484,0.111009174,8,0.001834862,416,0.095412844,2,0.000458716
25,25025010701,52,42.3497199,-71.0838784,Newbury St / Hereford St,"Census Tract 107.01, Suffolk County, Massachusetts",107.01,Census Tract 107.01,10701,202021,0,135,Polygon,42.348717,-71.085954,2543,161,0.06331105,2269,0.892253244,1963,0.771922926,53,0.020841526,0,0,240,0.09437672,0,0
25,25025010701,61,42.3497199,-71.0838784,Boylston at Fairfield,"Census Tract 107.01, Suffolk County, Massachusetts",107.01,Census Tract 107.01,10701,202021,0,132,Polygon,42.348762,-71.082383,2543,161,0.06331105,2269,0.892253244,1963,0.771922926,53,0.020841526,0,0,240,0.09437672,0,0
17,25017350300,498,42.3951858,-71.1063199,Broadway Opposite Norwood Ave  (Temp Winter Station),"Census Tract 3503, Middlesex County, Massachusetts",3503,Census Tract 3503,350300,398297,0,440,Polygon,42.396764,-71.102376,2984,298,0.099865952,2476,0.829758713,1983,0.664544236,158,0.052949062,1,0.000335121,275,0.092158177,0,0
17,25017350300,496,42.3951858,-71.1063199,Trum Field @ Cedar St (Temp Winter Station),"Census Tract 3503, Middlesex County, Massachusetts",3503,Census Tract 3503,350300,398297,0,437,Polygon,42.398444,-71.107833,2984,298,0.099865952,2476,0.829758713,1983,0.664544236,158,0.052949062,1,0.000335121,275,0.092158177,0,0
17,25017350300,137,42.3951858,-71.1063199,Magoun Square at Trum Field,"Census Tract 3503, Middlesex County, Massachusetts",3503,Census Tract 3503,350300,398297,0,125,Polygon,42.398365,-71.107818,2984,298,0.099865952,2476,0.829758713,1983,0.664544236,158,0.052949062,1,0.000335121,275,0.092158177,0,0
25,25025060603,31,42.3477038,-71.041147,Seaport Hotel,"Census Tract 606.03, Suffolk County, Massachusetts",606.03,Census Tract 606.03,60603,398230,0,119,Polygon,42.348833,-71.041747,1502,83,0.055259654,1338,0.89081225,1152,0.766977364,44,0.029294274,0,0,134,0.089214381,1,0.000665779
25,25025060603,561,42.3477038,-71.041147,Pier 4 Blvd at Autumn Ln,"Census Tract 606.03, Suffolk County, Massachusetts",606.03,Census Tract 606.03,60603,398230,0,496,Polygon,42.3502102,-71.0446705,1502,83,0.055259654,1338,0.89081225,1152,0.766977364,44,0.029294274,0,0,134,0.089214381,1,0.000665779
25,25025060603,65,42.3477038,-71.041147,Boston Convention & Exhibition Center,"Census Tract 606.03, Suffolk County, Massachusetts",606.03,Census Tract 606.03,60603,398230,0,98,Polygon,42.3475,-71.0441,1502,83,0.055259654,1338,0.89081225,1152,0.766977364,44,0.029294274,0,0,134,0.089214381,1,0.000665779
25,25025060603,186,42.3477038,-71.041147,Congress St and Northern Ave,"Census Tract 606.03, Suffolk County, Massachusetts",606.03,Census Tract 606.03,60603,398230,0,160,Polygon,42.34820322,-71.0376513,1502,83,0.055259654,1338,0.89081225,1152,0.766977364,44,0.029294274,0,0,134,0.089214381,1,0.000665779
25,25025060604,64,42.350768,-71.0384635,Congress / Sleeper,"Census Tract 606.04, Suffolk County, Massachusetts",606.04,Census Tract 606.04,60604,416317,629367,89,Polygon,42.3511,-71.0496,2803,176,0.062789868,2511,0.895825901,2110,0.752764895,95,0.033892258,0,0,250,0.089190153,0,0
25,25025060604,7,42.350768,-71.0384635,Fan Pier,"Census Tract 606.04, Suffolk County, Massachusetts",606.04,Census Tract 606.04,60604,416317,629367,87,Polygon,42.35328744,-71.04438901,2803,176,0.062789868,2511,0.895825901,2110,0.752764895,95,0.033892258,0,0,250,0.089190153,0,0
25,25025060604,24,42.350768,-71.0384635,Seaport Square - Seaport Blvd. at Boston Wharf,"Census Tract 606.04, Suffolk County, Massachusetts",606.04,Census Tract 606.04,60604,416317,629367,85,Polygon,42.351205,-71.043983,2803,176,0.062789868,2511,0.895825901,2110,0.752764895,95,0.033892258,0,0,250,0.089190153,0,0
25,25025060604,157,42.350768,-71.0384635,Seaport Blvd at Sleeper St,"Census Tract 606.04, Suffolk County, Massachusetts",606.04,Census Tract 606.04,60604,416317,629367,202,Polygon,42.35317809,-71.04817357,2803,176,0.062789868,2511,0.895825901,2110,0.752764895,95,0.033892258,0,0,250,0.089190153,0,0
25,25025060604,218,42.350768,-71.0384635,Watermark Seaport,"Census Tract 606.04, Suffolk County, Massachusetts",606.04,Census Tract 606.04,60604,416317,629367,188,Polygon,42.35154311,-71.04573011,2803,176,0.062789868,2511,0.895825901,2110,0.752764895,95,0.033892258,0,0,250,0.089190153,0,0
17,25017351403,408,42.3863053,-71.0842855,Edgerly Education Center,"Census Tract 3514.03, Middlesex County, Massachusetts",3514.03,Census Tract 3514.03,351403,334129,0,352,Polygon,42.38717463,-71.08714389,3943,998,0.253106771,2699,0.684504185,1971,0.499873193,258,0.065432412,9,0.002282526,349,0.088511286,0,0
25,25025130402,434,42.2719594,-71.1668004,Spring St at Powell St,"Census Tract 1304.02, Suffolk County, Massachusetts",1304.02,Census Tract 1304.02,130402,1863873,32105,383,Polygon,42.27748444,-71.16341468,4833,513,0.106145251,4149,0.858472998,3394,0.702255328,298,0.061659425,6,0.001241465,426,0.08814401,1,0.000206911
25,25025100900,435,42.2740065,-71.0742308,Central Ave at River St,"Census Tract 1009, Suffolk County, Massachusetts",1009,Census Tract 1009,100900,953384,36272,379,Polygon,42.27094707,-71.07337901,4148,424,0.102217936,3506,0.845226615,993,0.239392478,2089,0.503616201,7,0.00168756,364,0.087753134,0,0
25,25025100900,430,42.2740065,-71.0742308,Washington St at Walsh Playground,"Census Tract 1009, Suffolk County, Massachusetts",1009,Census Tract 1009,100900,953384,36272,377,Polygon,42.2771947,-71.06955614,4148,424,0.102217936,3506,0.845226615,993,0.239392478,2089,0.503616201,7,0.00168756,364,0.087753134,0,0
25,25025020200,60,42.3602609,-71.0685049,Charles Circle - Charles St. at Cambridge St.,"Census Tract 202, Suffolk County, Massachusetts",202,Census Tract 202,20200,108297,0,65,Polygon,42.360835,-71.0708399,3804,269,0.070715037,3380,0.888538381,2870,0.75446898,166,0.043638275,1,0.000262881,329,0.086487907,1,0.000262881
25,25025081400,27,42.3277602,-71.0937549,Roxbury Crossing Station,"Census Tract 814, Suffolk County, Massachusetts",814,Census Tract 814,81400,620480,0,103,Polygon,42.331184,-71.095171,3774,684,0.181240064,2865,0.759141494,1172,0.31054584,1324,0.35082141,9,0.002384738,326,0.086380498,1,0.000264971
25,25025081400,360,42.3277602,-71.0937549,Bartlett St at John Elliot Sq,"Census Tract 814, Suffolk County, Massachusetts",814,Census Tract 814,81400,620480,0,309,Polygon,42.3294633,-71.0901582,3774,684,0.181240064,2865,0.759141494,1172,0.31054584,1324,0.35082141,9,0.002384738,326,0.086380498,1,0.000264971
25,25025081400,293,42.3277602,-71.0937549,Bartlett St at John Elliot Sq,"Census Tract 814, Suffolk County, Massachusetts",814,Census Tract 814,81400,620480,0,259,Polygon,42.32946326,-71.09015821,3774,684,0.181240064,2865,0.759141494,1172,0.31054584,1324,0.35082141,9,0.002384738,326,0.086380498,1,0.000264971
17,25017351002,156,42.391727,-71.1114409,Somerville Hospital,"Census Tract 3510.02, Middlesex County, Massachusetts",3510.02,Census Tract 3510.02,351002,273796,0,219,Polygon,42.39088802,-71.1096257,3037,148,0.048732302,2731,0.899242674,2359,0.776753375,86,0.028317419,0,0,262,0.086269345,0,0
17,25017351002,239,42.391727,-71.1114409,Community Path at Cedar Street,"Census Tract 3510.02, Middlesex County, Massachusetts",3510.02,Census Tract 3510.02,351002,273796,0,210,Polygon,42.39407224,-71.11133695,3037,148,0.048732302,2731,0.899242674,2359,0.776753375,86,0.028317419,0,0,262,0.086269345,0,0
25,25025080401,200,42.3321176,-71.0808969,Washington St at Melnea Cass Blvd,"Census Tract 804.01, Suffolk County, Massachusetts",804.01,Census Tract 804.01,80401,440308,0,167,Polygon,42.33282816,-71.08126938,3391,1341,0.395458567,1921,0.566499558,352,0.103804188,1214,0.358006488,10,0.002948983,291,0.085815394,0,0
17,25017339101,577,42.4203623,-71.1105792,Medford Sq - Riverside Ave at River St,"Census Tract 3391.01, Middlesex County, Massachusetts",3391.01,Census Tract 3391.01,339101,875342,15666,516,Polygon,42.417724,-71.108102,3267,184,0.056320784,2931,0.897153352,2387,0.730639731,234,0.071625344,0,0,280,0.08570554,1,0.000306091
17,25017351300,77,42.3834701,-71.0951296,Somerville City Hall,"Census Tract 3513, Middlesex County, Massachusetts",3513,Census Tract 3513,351300,515813,0,96,Polygon,42.386844,-71.09812,4406,473,0.107353609,3612,0.819791194,2897,0.657512483,237,0.053790286,4,0.000907853,375,0.085111212,0,0
17,25017351300,550,42.3834701,-71.0951296,Somerville High School & Central Library,"Census Tract 3513, Middlesex County, Massachusetts",3513,Census Tract 3513,351300,515813,0,489,Polygon,42.3864,-71.09601,4406,473,0.107353609,3612,0.819791194,2897,0.657512483,237,0.053790286,4,0.000907853,375,0.085111212,0,0
17,25017351300,495,42.3834701,-71.0951296,Union Square East (Temp Winter Station),"Census Tract 3513, Middlesex County, Massachusetts",3513,Census Tract 3513,351300,515813,0,438,Polygon,42.380078,-71.090098,4406,473,0.107353609,3612,0.819791194,2897,0.657512483,237,0.053790286,4,0.000907853,375,0.085111212,0,0
25,25025061201,113,42.3326075,-71.0576503,Andrew Station - Dorchester Ave at Humboldt Pl,"Census Tract 612.01, Suffolk County, Massachusetts",612.01,Census Tract 612.01,61201,562013,0,124,Polygon,42.330716,-71.057044,2013,132,0.06557377,1809,0.898658718,1567,0.778440139,65,0.032290114,0,0,170,0.084451068,0,0
17,25017351101,112,42.3887962,-71.1042048,Somerville Hospital at Highland Ave / Crocker St,"Census Tract 3511.01, Middlesex County, Massachusetts",3511.01,Census Tract 3511.01,351101,441192,0,70,Polygon,42.39082,-71.10942,3775,246,0.065165563,3318,0.878940397,2848,0.754437086,125,0.033112583,1,0.000264901,318,0.084238411,0,0
17,25017351101,487,42.3887962,-71.1042048,Community Path at Lowell St,"Census Tract 3511.01, Middlesex County, Massachusetts",3511.01,Census Tract 3511.01,351101,441192,0,427,Polygon,42.392525,-71.105587,3775,246,0.065165563,3318,0.878940397,2848,0.754437086,125,0.033112583,1,0.000264901,318,0.084238411,0,0
25,25025060700,161,42.3385217,-71.0539041,West Broadway at D Street,"Census Tract 607, Suffolk County, Massachusetts",607,Census Tract 607,60700,128227,0,140,Polygon,42.3391085,-71.0514432,1689,831,0.492007105,756,0.447602131,229,0.135583185,341,0.201894612,3,0.001776199,142,0.084073416,4,0.002368265
17,25017370301,455,42.3714567,-71.1500991,Coolidge Sq.,"Census Tract 3703.01, Middlesex County, Massachusetts",3703.01,Census Tract 3703.01,370301,1694551,7106,397,Polygon,42.37207612,-71.15683131,4531,443,0.097770911,3828,0.844846612,3183,0.702493931,180,0.03972633,2,0.000441404,377,0.083204591,1,0.000220702
17,25017370301,509,42.3714567,-71.1500991,Nichols Ave. at Watertown Greenway,"Census Tract 3703.01, Middlesex County, Massachusetts",3703.01,Census Tract 3703.01,370301,1694551,7106,449,Polygon,42.36762049,-71.15656637,4531,443,0.097770911,3828,0.844846612,3183,0.702493931,180,0.03972633,2,0.000441404,377,0.083204591,1,0.000220702
17,25017342302,396,42.41195,-71.0639595,Wasgatt Playground,"Census Tract 3423.02, Middlesex County, Massachusetts",3423.02,Census Tract 3423.02,342302,394512,0,337,Polygon,42.40933007,-71.06381878,4548,1226,0.269569041,2904,0.638522427,1613,0.35466139,603,0.132585752,5,0.001099384,376,0.082673703,0,0
17,25017350202,234,42.3923295,-71.0988571,Broadway at Central St,"Census Tract 3502.02, Middlesex County, Massachusetts",3502.02,Census Tract 3502.02,350202,430779,0,213,Polygon,42.3951715,-71.09850592,3860,387,0.100259067,3228,0.83626943,2657,0.688341969,167,0.043264249,5,0.001295337,317,0.082124352,0,0
17,25017350202,406,42.3923295,-71.0988571,Somerville City Hall Annex,"Census Tract 3502.02, Middlesex County, Massachusetts",3502.02,Census Tract 3502.02,350202,430779,0,350,Polygon,42.39189812,-71.09745376,3860,387,0.100259067,3228,0.83626943,2657,0.688341969,167,0.043264249,5,0.001295337,317,0.082124352,0,0
17,25017350107,235,42.3892888,-71.083321,East Somerville Library (Broadway and Illinois),"Census Tract 3501.07, Middlesex County, Massachusetts",3501.07,Census Tract 3501.07,350107,259259,0,215,Polygon,42.38762811,-71.08318716,1355,388,0.286346863,900,0.664206642,662,0.488560886,74,0.054612546,1,0.000738007,111,0.081918819,0,0
17,25017350107,194,42.3892888,-71.083321,Broadway St at Mt Pleasant St,"Census Tract 3501.07, Middlesex County, Massachusetts",3501.07,Census Tract 3501.07,350107,259259,0,163,Polygon,42.38614141,-71.0782814,1355,388,0.286346863,900,0.664206642,662,0.488560886,74,0.054612546,1,0.000738007,111,0.081918819,0,0
25,25025070802,57,42.3417055,-71.0802334,Columbus Ave. at Mass. Ave.,"Census Tract 708.02, Suffolk County, Massachusetts",708.02,Census Tract 708.02,70802,129953,0,86,Polygon,42.340799,-71.081572,2685,266,0.099068901,2307,0.859217877,1702,0.633891993,363,0.135195531,6,0.002234637,218,0.081191806,1,0.000372439
17,25017350400,220,42.3983856,-71.115068,Grove St at Community Path,"Census Tract 3504, Middlesex County, Massachusetts",3504,Census Tract 3504,350400,600702,0,216,Polygon,42.39638388,-71.12010509,5901,284,0.048127436,5310,0.899847483,4680,0.793085918,122,0.020674462,9,0.001525165,472,0.079986443,0,0
17,25017350400,101,42.3983856,-71.115068,Ball Sq,"Census Tract 3504, Middlesex County, Massachusetts",3504,Census Tract 3504,350400,600702,0,349,Polygon,42.3991826,-71.11104455,5901,284,0.048127436,5310,0.899847483,4680,0.793085918,122,0.020674462,9,0.001525165,472,0.079986443,0,0
17,25017350400,328,42.3983856,-71.115068,Grove St at Community Path,"Census Tract 3504, Middlesex County, Massachusetts",3504,Census Tract 3504,350400,600702,0,276,Polygon,42.39638681,-71.12011306,5901,284,0.048127436,5310,0.899847483,4680,0.793085918,122,0.020674462,9,0.001525165,472,0.079986443,0,0
17,25017350109,188,42.392901,-71.0893853,Foss Park,"Census Tract 3501.09, Middlesex County, Massachusetts",3501.09,Census Tract 3501.09,350109,285286,1616,214,Polygon,42.39108438,-71.09039426,2176,432,0.198529412,1505,0.691636029,1006,0.462316176,190,0.087316176,6,0.002757353,173,0.079503676,2,0.000919118
25,25025080500,568,42.3356843,-71.0825085,Shawmut Ave at Lenox St,"Census Tract 805, Suffolk County, Massachusetts",805,Census Tract 805,80500,244076,0,505,Polygon,42.33584613,-71.08038157,3288,1372,0.417274939,1824,0.554744526,308,0.093673966,1234,0.375304136,0,0,255,0.077554745,2,0.000608273
25,25025080500,51,42.3356843,-71.0825085,Washington St. at Lenox St.,"Census Tract 805, Suffolk County, Massachusetts",805,Census Tract 805,80500,244076,0,33,Polygon,42.3348756,-71.0790969,3288,1372,0.417274939,1824,0.554744526,308,0.093673966,1234,0.375304136,0,0,255,0.077554745,2,0.000608273
17,25017342401,394,42.4065607,-71.0593394,Broadway at Maple St,"Census Tract 3424.01, Middlesex County, Massachusetts",3424.01,Census Tract 3424.01,342401,496102,0,335,Polygon,42.41034691,-71.05260458,4604,1291,0.280408341,2829,0.614465682,1470,0.319287576,606,0.131624674,5,0.001086012,350,0.076020851,3,0.000651607
17,25017342401,388,42.4065607,-71.0593394,Main Street at Carter Street,"Census Tract 3424.01, Middlesex County, Massachusetts",3424.01,Census Tract 3424.01,342401,496102,0,332,Polygon,42.40615157,-71.06040745,4604,1291,0.280408341,2829,0.614465682,1470,0.319287576,606,0.131624674,5,0.001086012,350,0.076020851,3,0.000651607
17,25017342401,389,42.4065607,-71.0593394,Everett Square (Broadway at Chelsea St),"Census Tract 3424.01, Middlesex County, Massachusetts",3424.01,Census Tract 3424.01,342401,496102,0,331,Polygon,42.40725945,-71.05546381,4604,1291,0.280408341,2829,0.614465682,1470,0.319287576,606,0.131624674,5,0.001086012,350,0.076020851,3,0.000651607
